,desc,mfc,names,price,url,desc_split,descrip,heat,heat_lvl,ing
259,"
Inspired by the exotic flavors of the Caribbean, this unique sauce features a tantalizing blend of papaya, pineapple, ginger, allspice and more — all brought together by the inclusion of pequin peppers, tiny fire starters that pack some serious back heat. Sweet and spicy in the best sense of the words, it’s the perfect topper for lighter meats like turkey breast, ham or pork loin, and a natural match for seafood.
Heat Level: Medium
Ingredients: Papaya, Onion, Pineapple Juice, Apple Cider Vinegar, Canola Oil, Ginger, Garlic, Sugar, Sea Salt, Pequin Peppers, Natural Vegetable Gums and Allspice.
Awards:
1st Place - Tropical Fruit Hot Sauce - 2012 Hot Pepper Awards.
1st Place - Unique Hot Sauce - 2012 Hot Pepper Awards
5 oz
",Fat Cat, Papaya Pequin Passion    ,5.99,https://heathotsauce.com/collections/all/products/papaya-pequin-passion,"[Inspired by the exotic flavors of the Caribbean, this unique sauce features a tantalizing blend of papaya, pineapple, ginger, allspice and more — all brought together by the inclusion of pequin peppers, tiny fire starters that pack some serious back heat. Sweet and spicy in the best sense of the words, it’s the perfect topper for lighter meats like turkey breast, ham or pork loin, and a natural match for seafood., Heat Level: Medium, Ingredients: Papaya, Onion, Pineapple Juice, Apple Cider Vinegar, Canola Oil, Ginger, Garlic, Sugar, Sea Salt, Pequin Peppers, Natural Vegetable Gums and Allspice., Awards:, 1st Place - Tropical Fruit Hot Sauce - 2012 Hot Pepper Awards., 1st Place - Unique Hot Sauce - 2012 Hot Pepper Awards, 5 oz]","Inspired by the exotic flavors of the Caribbean, this unique sauce features a tantalizing blend of papaya, pineapple, ginger, allspice and more — all brought together by the inclusion of pequin peppers, tiny fire starters that pack some serious back heat. Sweet and spicy in the best sense of the words, it’s the perfect topper for lighter meats like turkey breast, ham or pork loin, and a natural match for seafood.",medium,medium,"Papaya, Onion, Pineapple Juice, Apple Cider Vinegar, Canola Oil, Ginger, Garlic, Sugar, Sea Salt, Pequin Peppers, Natural Vegetable Gums and Allspice."
260,"
A entirely unique sauce made with tangy Prickly Pear juice (cactus fruit), strawberries, and a blend of scorpion and habanero chiles. 
Heat Level: Extra Hot
Ingredients: Prickly Pear Cactus Juice, Habanero Peppers, Organic Agave Nectar, Jalapeno Peppers, Red Bell Peppers, Apple Cider Vinegar, Strawberries, Pure Cane Sugar, Scorpion Peppers, Lemon Juice, Lime Juice, Sea Salt.
Awards:
1st Place Winner Fruit Based Category - World Hot Sauce 
5 oz
",Angry Goat Pepper Co., Purple Hippo    ,8.99,https://heathotsauce.com/collections/all/products/purple-hippo,"[A entirely unique sauce made with tangy Prickly Pear juice (cactus fruit), strawberries, and a blend of scorpion and habanero chiles. , Heat Level: Extra Hot, Ingredients: Prickly Pear Cactus Juice, Habanero Peppers, Organic Agave Nectar, Jalapeno Peppers, Red Bell Peppers, Apple Cider Vinegar, Strawberries, Pure Cane Sugar, Scorpion Peppers, Lemon Juice, Lime Juice, Sea Salt., Awards:, 1st Place Winner Fruit Based Category - World Hot Sauce , 5 oz]","A entirely unique sauce made with tangy Prickly Pear juice (cactus fruit), strawberries, and a blend of scorpion and habanero chiles. ",extra hot,extra hot,"Prickly Pear Cactus Juice, Habanero Peppers, Organic Agave Nectar, Jalapeno Peppers, Red Bell Peppers, Apple Cider Vinegar, Strawberries, Pure Cane Sugar, Scorpion Peppers, Lemon Juice, Lime Juice, Sea Salt."
261,"
Primo’s Swampadelic Sauce comes to you from the ghostly and sweltering swamplands of Louisiana, where only gator and mad men survive. Born under a bad sign by a rock & roll genius who famously created the world record breaking “7 Pot Primo” pepper. Primo's pepper sauce is the sacrament of the new, hot pepper cultists and their heat-induced purging rituals. Only the blast furnace of the Deep South could give rise to such a monster.
This is a tasty pepper-forward sauce with some real serious heat, and very little vinegar flavor.
Heat Level: Superhot
Ingredients: Cider Vinegar, 7 Pot Primo and Aji Panca, Garlic, Cane Sugar, Lemon Flavor, Xanthan Gum.
Awards:


1ST PLACE - BEST OVERALL PRODUCT (ZESTFEST 2016)1ST PLACE - BEST ULTRA-HOT SAUCE (ZESTFEST 2016)1ST PLACE - BEST HOT SAUCE (ZESTFEST 2016)1ST PLACE - BEST LOGO (ZESTFEST 2016)1ST PLACE - BEST LABEL / MARKETING DIVISION CHAMP (WORLD HOT SAUCE AWARDS 2016)1ST PLACE - BEST ULTRA-HOT SAUCE (WORLD HOT SAUCE AWARDS 2016)2ND PLACE - BEST LABEL (ZESTFEST 2016)3RD PLACE - XXX HOT SAUCE (NYC HOT SAUCE EXPO 2016)WORLD CHAMPION - HOT SAUCE LABEL (WORLD HOT SAUCE AWARDS 2015)1ST PLACE - BEST LABEL (ZESTFEST 2015)1ST PLACE - BEST LOGO (ZESTFEST 2015)2ND PLACE - ULTRA-HOT SAUCE (ZESTFEST 2015)2ND PLACE - HOTTEST HOT SAUCE (2014 HOUSTON HOT SAUCE FESTIVAL


5 oz

 
",Primo's Peppers, Swampadelic 7 Pot Primo Hot Sauce    ,11.65,https://heathotsauce.com/collections/all/products/swampadelic-7-pot-primo-hot-sauce,"[Primo’s Swampadelic Sauce comes to you from the ghostly and sweltering swamplands of Louisiana, where only gator and mad men survive. Born under a bad sign by a rock & roll genius who famously created the world record breaking “7 Pot Primo” pepper. Primo's pepper sauce is the sacrament of the new, hot pepper cultists and their heat-induced purging rituals. Only the blast furnace of the Deep South could give rise to such a monster., This is a tasty pepper-forward sauce with some real serious heat, and very little vinegar flavor., Heat Level: Superhot, Ingredients: Cider Vinegar, 7 Pot Primo and Aji Panca, Garlic, Cane Sugar, Lemon Flavor, Xanthan Gum., Awards:, 1ST PLACE - BEST OVERALL PRODUCT (ZESTFEST 2016)1ST PLACE - BEST ULTRA-HOT SAUCE (ZESTFEST 2016)1ST PLACE - BEST HOT SAUCE (ZESTFEST 2016)1ST PLACE - BEST LOGO (ZESTFEST 2016)1ST PLACE - BEST LABEL / MARKETING DIVISION CHAMP (WORLD HOT SAUCE AWARDS 2016)1ST PLACE - BEST ULTRA-HOT SAUCE (WORLD HOT SAUCE AWARDS 2016)2ND PLACE - BEST LABEL (ZESTFEST 2016)3RD PLACE - XXX HOT SAUCE (NYC HOT SAUCE EXPO 2016)WORLD CHAMPION - HOT SAUCE LABEL (WORLD HOT SAUCE AWARDS 2015)1ST PLACE - BEST LABEL (ZESTFEST 2015)1ST PLACE - BEST LOGO (ZESTFEST 2015)2ND PLACE - ULTRA-HOT SAUCE (ZESTFEST 2015)2ND PLACE - HOTTEST HOT SAUCE (2014 HOUSTON HOT SAUCE FESTIVAL, 5 oz,  ]","Primo’s Swampadelic Sauce comes to you from the ghostly and sweltering swamplands of Louisiana, where only gator and mad men survive. Born under a bad sign by a rock & roll genius who famously created the world record breaking “7 Pot Primo” pepper. Primo's pepper sauce is the sacrament of the new, hot pepper cultists and their heat-induced purging rituals. Only the blast furnace of the Deep South could give rise to such a monster.","this is a tasty pepper-forward sauce with some real seriousheat, and very little vinegar flavor",,"Cider Vinegar, 7 Pot Primo and Aji Panca, Garlic, Cane Sugar, Lemon Flavor, Xanthan Gum."
262,"
A one-of-a-kind blend of fatalii peppers, orange marmalade, spices like coriander, cinnamon, and szechuan peppercorns, plus Samuel Adams Winter Lager. Unlike anything else we've tried!
Heat Level: Hot
Ingredients: Roasted Red Peppers, Samuel Adams Winter Lager, orange marmalade, Pepper mash, apple cider vinegar, raw cane sugar, Himalayan salt, lemon juice, onion powder, toasted garlic, coriander seed, ginger, Szechuan peppercorn, cumin, cinnamon, and spices.
5 oz
",Voodoo Chile Sauces, Winter Angel w/ Samuel Adams Winter Lager    ,7.99,https://heathotsauce.com/collections/all/products/winter-angel-with-samuel-adams-winter-lager,"[A one-of-a-kind blend of fatalii peppers, orange marmalade, spices like coriander, cinnamon, and szechuan peppercorns, plus Samuel Adams Winter Lager. Unlike anything else we've tried!, Heat Level: Hot, Ingredients: Roasted Red Peppers, Samuel Adams Winter Lager, orange marmalade, Pepper mash, apple cider vinegar, raw cane sugar, Himalayan salt, lemon juice, onion powder, toasted garlic, coriander seed, ginger, Szechuan peppercorn, cumin, cinnamon, and spices., 5 oz]","A one-of-a-kind blend of fatalii peppers, orange marmalade, spices like coriander, cinnamon, and szechuan peppercorns, plus Samuel Adams Winter Lager. Unlike anything else we've tried!",hot,hot,"Roasted Red Peppers, Samuel Adams Winter Lager, orange marmalade, Pepper mash, apple cider vinegar, raw cane sugar, Himalayan salt, lemon juice, onion powder, toasted garlic, coriander seed, ginger, Szechuan peppercorn, cumin, cinnamon, and spices."
263,"
A much spicier version of Voodoo's Porcus Infernum, this sauce blends smoky, bacon flavor with considerable heat.
Heat Level: Hot
Ingredients: Tomato juice, Heart of Porcus, Sugar, Ham Flavoring, Bacon Flavoring, Chili Pepper Blend, Coriander Seeds & Cumin.
5 oz
",Voodoo Chile Sauces, Bacon Xtreme    ,7.99,https://heathotsauce.com/collections/all/products/bacon-extreme,"[A much spicier version of Voodoo's Porcus Infernum, this sauce blends smoky, bacon flavor with considerable heat., Heat Level: Hot, Ingredients: Tomato juice, Heart of Porcus, Sugar, Ham Flavoring, Bacon Flavoring, Chili Pepper Blend, Coriander Seeds & Cumin., 5 oz]","A much spicier version of Voodoo's Porcus Infernum, this sauce blends smoky, bacon flavor with considerable heat.",hot,hot,"Ingredients: Tomato juice, Heart of Porcus, Sugar, Ham Flavoring, Bacon Flavoring, Chili Pepper Blend, Coriander Seeds & Cumin."
264,"
A tasty blend of sweet red and Goldew Peppadew peppers mixed with the perfect amount of honey, vinegar, Habanero chile, onion and garlic to make a sweet and spicy sauce full of flavor.
Heat Level: Medium
Ingredients: Peppadew Piquante and Peppadew Goldew Peppers (Piquante peppers, Water, Sugar, Vinegar, Salt, Citric Acid, Ascorbic Acid & Calcium chloride), Honey, Habanero peppers, Granulated honey, Onion, and Garlic
5 oz
",Voodoo Chile Sauces, Voodoo HoneyDoo    ,6.49,https://heathotsauce.com/collections/all/products/voodoo-honeydoo,"[A tasty blend of sweet red and Goldew Peppadew peppers mixed with the perfect amount of honey, vinegar, Habanero chile, onion and garlic to make a sweet and spicy sauce full of flavor., Heat Level: Medium, Ingredients: Peppadew Piquante and Peppadew Goldew Peppers (Piquante peppers, Water, Sugar, Vinegar, Salt, Citric Acid, Ascorbic Acid & Calcium chloride), Honey, Habanero peppers, Granulated honey, Onion, and Garlic, 5 oz]","A tasty blend of sweet red and Goldew Peppadew peppers mixed with the perfect amount of honey, vinegar, Habanero chile, onion and garlic to make a sweet and spicy sauce full of flavor.",medium,medium,"Ingredients: Peppadew Piquante and Peppadew Goldew Peppers (Piquante peppers, Water, Sugar, Vinegar, Salt, Citric Acid, Ascorbic Acid & Calcium chloride), Honey, Habanero peppers, Granulated honey, Onion, and Garlic"
265,"
A tropical blend of pineapple, guava, papaya, and honey, along with datil, reaper, and scotch bonnet chiles.
Heat Level: Medium
Ingredients: Pineapple juice, Guava nectar, Pineapple, Papaya, Guava, Honey, Apple cider vinegar, Brown sugar, Chile pepper blend (Datil, Smokin' Ed's Carolina Reaper & Scotch Bonnet), Turbindo sugar, Lime juice, Himalayan salt, Onion powder, Monosodium glutamate, Citric & ascorbic acid, garlic powder, and Spices.
5 oz
",Voodoo Chile Sauces, Psycho Tropic    ,6.99,https://heathotsauce.com/collections/all/products/psycho-tropic,"[A tropical blend of pineapple, guava, papaya, and honey, along with datil, reaper, and scotch bonnet chiles., Heat Level: Medium, Ingredients: Pineapple juice, Guava nectar, Pineapple, Papaya, Guava, Honey, Apple cider vinegar, Brown sugar, Chile pepper blend (Datil, Smokin' Ed's Carolina Reaper & Scotch Bonnet), Turbindo sugar, Lime juice, Himalayan salt, Onion powder, Monosodium glutamate, Citric & ascorbic acid, garlic powder, and Spices., 5 oz]","A tropical blend of pineapple, guava, papaya, and honey, along with datil, reaper, and scotch bonnet chiles.",medium,medium,"Ingredients: Pineapple juice, Guava nectar, Pineapple, Papaya, Guava, Honey, Apple cider vinegar, Brown sugar, Chile pepper blend (Datil, Smokin' Ed's Carolina Reaper & Scotch Bonnet), Turbindo sugar, Lime juice, Himalayan salt, Onion powder, Monosodium glutamate, Citric & ascorbic acid, garlic powder, and Spices."
266,"
A delicious blend of some of the planet’s most intense antioxidants. Ingredients include cranberries, blueberries, carrots, black cherries, pomegranate juice, ginger, green tea and more.
Heat Level: Mild
Ingredients: Voodoo D-Tox, a secret blend of Hot Peppers, carrots, turbinado sugar, red wine vinegar, balsamic vinegar, Himalayan salt, onion powder & spices.
5 oz
",Voodoo Chile Sauces, Voodoo Phoenix    ,7.99,https://heathotsauce.com/collections/all/products/voodoo-phoenix,"[A delicious blend of some of the planet’s most intense antioxidants. Ingredients include cranberries, blueberries, carrots, black cherries, pomegranate juice, ginger, green tea and more., Heat Level: Mild, Ingredients: Voodoo D-Tox, a secret blend of Hot Peppers, carrots, turbinado sugar, red wine vinegar, balsamic vinegar, Himalayan salt, onion powder & spices., 5 oz]","A delicious blend of some of the planet’s most intense antioxidants. Ingredients include cranberries, blueberries, carrots, black cherries, pomegranate juice, ginger, green tea and more.",mild,mild,"Ingredients: Voodoo D-Tox, a secret blend of Hot Peppers, carrots, turbinado sugar, red wine vinegar, balsamic vinegar, Himalayan salt, onion powder & spices."
267,"
An exceptionally smooth, delicious verde sauce that was originally commissioned as a gift to the cast & crew of American Horror Story.
Heat Level: Mild
Ingredients: Fire roasted Jalapeño peppers, tomatillos, apple cider vinegar, Serrano peppers, lime juice, Habañero peppers, toasted garlic, onion, cilantro, Himalayan pink salt, coriander seed, yeast extract & citric acid.
5 oz
",Voodoo Chile Sauces, Voodoo Freak Show    ,6.99,https://heathotsauce.com/collections/all/products/voodoo-freak-show,"[An exceptionally smooth, delicious verde sauce that was originally commissioned as a gift to the cast & crew of American Horror Story., Heat Level: Mild, Ingredients: Fire roasted Jalapeño peppers, tomatillos, apple cider vinegar, Serrano peppers, lime juice, Habañero peppers, toasted garlic, onion, cilantro, Himalayan pink salt, coriander seed, yeast extract & citric acid., 5 oz]","An exceptionally smooth, delicious verde sauce that was originally commissioned as a gift to the cast & crew of American Horror Story.",mild,mild,"Ingredients: Fire roasted Jalapeño peppers, tomatillos, apple cider vinegar, Serrano peppers, lime juice, Habañero peppers, toasted garlic, onion, cilantro, Himalayan pink salt, coriander seed, yeast extract & citric acid."
268,"
An Italian inspired sauce made with a delicious blend of tomato, basil and Ghost peppers.  
Heat Level: Medium
Ingredients: Tomato Puree (tomato, water), Red Wine Vinegar, Sugar, Ghost Pepper, Himalayan Salt, Onion, Garlic & Thai Chile Powder, Thyme, Ascorbic Acid, Citric Acid, Basil, Oregano.
5 oz
",Voodoo Chile Sauces, Bhuty Thyme    ,6.99,https://heathotsauce.com/collections/all/products/bhuty-thyme,"[An Italian inspired sauce made with a delicious blend of tomato, basil and Ghost peppers.  , Heat Level: Medium, Ingredients: Tomato Puree (tomato, water), Red Wine Vinegar, Sugar, Ghost Pepper, Himalayan Salt, Onion, Garlic & Thai Chile Powder, Thyme, Ascorbic Acid, Citric Acid, Basil, Oregano., 5 oz]","An Italian inspired sauce made with a delicious blend of tomato, basil and Ghost peppers.  ",medium,medium,"Ingredients: Tomato Puree (tomato, water), Red Wine Vinegar, Sugar, Ghost Pepper, Himalayan Salt, Onion, Garlic & Thai Chile Powder, Thyme, Ascorbic Acid, Citric Acid, Basil, Oregano."
269,"
A taco sauce full of bacon-y goodness. A step up in heat compared to Voodoo's original Porcus Infernum, with an extra dash of spices like cumin to perfectly compliment tacos.
Heat Level: Medium
Ingredients: Diced Tomatoes, Apple Cider Vinegar, Chile Pepper Blend, Heart of Porcus, Onion, Lime Juice, Himalayan Pink Salt, Raw Cane Sugar, Cumin, Garlic Powder, Coriander & Oregano. 
5 oz
",Voodoo Chile Sauces, Bacon Taco    ,5.99,https://heathotsauce.com/collections/all/products/bacon-taco,"[A taco sauce full of bacon-y goodness. A step up in heat compared to Voodoo's original Porcus Infernum, with an extra dash of spices like cumin to perfectly compliment tacos., Heat Level: Medium, Ingredients: Diced Tomatoes, Apple Cider Vinegar, Chile Pepper Blend, Heart of Porcus, Onion, Lime Juice, Himalayan Pink Salt, Raw Cane Sugar, Cumin, Garlic Powder, Coriander & Oregano. , 5 oz]","A taco sauce full of bacon-y goodness. A step up in heat compared to Voodoo's original Porcus Infernum, with an extra dash of spices like cumin to perfectly compliment tacos.",medium,medium,"Diced Tomatoes, Apple Cider Vinegar, Chile Pepper Blend, Heart of Porcus, Onion, Lime Juice, Himalayan Pink Salt, Raw Cane Sugar, Cumin, Garlic Powder, Coriander & Oregano. "
270,"
A classic toffee made with bacon and ghost peppers for a delicious smoky & spicy twist.
Heat Level: Hot
Ingredients: Sugar, Dark Chocolate, Corn Syrup, Bacon, Chile Peppers, Ghost Chile Peppers, Lecithin and Salt.
",Madison Chocolatiers, Sweet Burn Butter Toffee with Bacon & Ghost Peppers    ,8.99,https://heathotsauce.com/collections/all/products/sweet-burn-butter-toffee-with-bacon-ghost-peppers,"[A classic toffee made with bacon and ghost peppers for a delicious smoky & spicy twist., Heat Level: Hot, Ingredients: Sugar, Dark Chocolate, Corn Syrup, Bacon, Chile Peppers, Ghost Chile Peppers, Lecithin and Salt.]",A classic toffee made with bacon and ghost peppers for a delicious smoky & spicy twist.,hot,hot,"Sugar, Dark Chocolate, Corn Syrup, Bacon, Chile Peppers, Ghost Chile Peppers, Lecithin and Salt."
